id	target_txt	prediction
528  ch_zh_1912.wav	auch umweltprobleme lassen sich in den augen röstis durch die beseitigung der personenfreizügigkeit lösen	die umweltpromente lehnt sie fillt den risti durch die abschaffung der personenverziehung lesen
966  ch_ag_1912.wav	auch umweltprobleme lassen sich in den augen röstis durch die beseitigung der personenfreizügigkeit lösen	deshalb lehnt sich auch den argen von rest die befürdigung der personenfallziehungskadalesen
479  ch_zh_3527.wav	brignone gewinnt die alpine kombination in cransmontana und führt neu im gesamtweltcup	die genau dient die binige kandidationen in grammentalen und 4 noch in gesamtweg ab
229  ch_be_1352.wav	seit tagen stehen die panzer an der national mall der prachtmeile washingtons bereit	seit tagen steht pendler einen naschmuldereik einen brachtsmehrenvauaschand ein
78  ch_vs_1599.wav	hochspringerin salome lang hat an den hallenschweizermeisterschaften einen neuen landesrekord realisiert	die hochspinger in seinem namen hat eine häuserschaft eine häuserschaft neue an sie korregrealisiert
1296  ch_lu_1966.wav	so fliesst ein teil der einnahmen an der mehrwertsteuer direkt in die ahv das ist in der bundesverfassung so festgelegt	so wissentau der einnahmenden mehrwerts direktigen ahv das in der bundesverfassung so festlegt
96  ch_vs_0456.wav	auf den ersten blick scheint die organisation den erfordernissen der einrichtung angemessen zu sein	auf einblick sind der organisation erfolgen müssen von einer einrichtung angemessen sind
354  ch_gr_0604.wav	patrick hofstetter klimaschutzexperte beim wwf schweiz ist aber enttäuscht von der konferenz in madrid	der bägerung hofst hat der thimaschutz extärtin der schweiz ist es aber intisch für den konferenzen nebent
1145  ch_bs_1088.wav	zusammen mit wegner beginnt rico eine puppe zu basteln welche wie regine aussehen soll	wir fahren nicht dem wegmehr von terruktandum anzupassen der wie kreginen ausgesehen soll
196  ch_be_1793.wav	die elektronik wird von einer platte aus kunststoff verdeckt und abgeschirmt	die elektromung wird von einer pratte aus künftstoffe verdeckt und abgescheilt
201  ch_be_0879.wav	die spur führte zu einem fisch und meeresfrüchtemarkt in der stadt der inzwischen geschlossen ist	die spauer hat zu einem nachherung von fisch und mehrerfricht ist das geführt die in pfrisch geschaffen ist
838  ch_sg_0738.wav	im selben jahr entstand die erste clubhütte die grünhornhütte am tödi	im gleichen jahr ist die erste klopiten die glp engstallen
882  ch_sg_1224.wav	und sommerlich is es eigentlich nur noch in solothurn und basel land	und summelief ist es eigentlich noch einmal mit solothurn und beselland
1182  ch_bs_1934.wav	schon rechtlich sei er nicht umsetzbar weil die möglichkeiten von steuerlichen abzügen national geregelt seien	so rechtlich sind einig umsekb mit möglichkeiten fast jener abzüge nationalkehrer gesude
1060  ch_ag_0821.wav	und die wirkung die der schiere glaube einem eigentlich nutzlosen placebo verleiht weckt erwartungen	die entwirkung weil dies solche arbeit immer argentlich vernutzen für praxiberverantwortungen möchte
1160  ch_bs_1507.wav	wir haben yvonne beutler an ihrem letzten arbeitstag besucht und auf ihre politische laufbahn zurückgeschaut	ich habe am givanteil teilzahl habe im nächsten augenstatt und der vieren polizeinafband zurückgeliegt
1112  ch_bs_2147.wav	auch eine generelle erhöhung des rentenalters siebenundsechzig für männer und frauen lehnen fünfundfünfzig prozent ab	auch eine generalle lehnung vom rahmen geht es eben einen sachzig vernehmen und frauen haben einen sinnvollen fünfzig parteien ab
651  ch_zh_3468.wav	die spielzeit ist üblicherweise zweimal fünfundvierzig minuten zuzüglich nachspielzeit und gegebenenfalls verlängerung	spiezen die samale ich zuhanden die sich jährztminuten hat pfläche und nachsbildziegen eventuell keine längerung
1124  ch_bs_2191.wav	wenn man sich die regionalen muster ansehe dann falle allein solothurn mit dem höchsten neinanteil auf	wenn man sich diese gerelle musster einschauen den fall eher auch solothur mit den hexten mai anteilen
314  ch_gr_1643.wav	satz hielt die mannschaft von nationaltrainer timo lippuner gut mit und lag zwischenzeitlich gar in front	das satz hat die meinungsschaft des nationalen dimolippen uner gut mitgehebt und es zwischenzeitlich gar infrant gelegen
1147  ch_bs_1922.wav	verschiedenen grossaktionären von sunrise war der kauf von upc mit über sechs milliarden franken zu teuer gewesen	verschiedenen gewissen aktionären von sancareisen der jupie megen dem sachsen jagefantex ziehen
1081  ch_bs_0630.wav	schönen dank antwortete das rotkäppchen denn es kannte den wolf noch nicht und wusste nicht dass er so ein böses tier ist	die angesehenen hat das wort geantwortet das hat die geräufige kinder und hätte nicht bis das wort
731  ch_sg_1586.wav	politische erfolge der bauern wie dieser haben aber auch viel mit der person markus ritter zu tun	politisch sind erfolg der bauern wie gegen haben aber auch viel mit der person markus kitter zu treten
4  ch_vs_1956.wav	aus meiner sicht ist es ein miteinander der verkehrsträger und kein gegeneinander sagt burgener	ins meiner sicht ist es nicht andere von verkehrstragen und kein gebeneinander sollten
812  ch_sg_0116.wav	sie ist nicht das vorbild der regierungen ihrer einhundertdreiundneunzig mitglieder sondern deren spiegel	zuerst mehr geht es von den hunden prleminftmitgliedern der regiärungen sondern ihr spjegen
858  ch_sg_1191.wav	kalt im osten und warm im westen das die wettervoraussage für samstag nachmittag	fehlten moster und manchmal möchte ich davon sagen dass ausgenommen
1128  ch_bs_1473.wav	hinter den klimapolitischen forderungen von linksgrün wittert sie einen angriff aufs portemonnaie des mittelstands	die hinbegexiben politischen forderungen definitikliert mitglied zu einer häge auf die partnehmen der mittlistand
1067  ch_ag_2011.wav	bis etwa fünfundsechzig zollbilddiagonalen hätten die meisten displays einen fairen preis meint luca fontana von digitec	ich bin etwa fall von 6 jagenahmen auch gemassen dieses pelser forderungspels erfordert werden
687  ch_sg_1424.wav	in der tat gibt es bei waldrechten und bergbauinteressen die grössten konflikte mit den samen	tätsächlich gibt es bei den gerechten und die bergpräse gegen den grössten konflikt mittels annehmen
712  ch_sg_0841.wav	dazu zählte bis vor kurzem die forschung über den sauerstoffmangel im körper hypoxie genannt	die gesundheit hat gibt es nach weiterem fassungen eben das restaufmehrerin krapper hyparxiknämpf gezieht
1003  ch_ag_0215.wav	mai zweitausendsechzehn der fc zürich steigt ab das spiel um den abstieg zwischen zürich und vaduz endet gewalttätig	ich habe das absatz 1 der sozialhilfe absitzellen absitzellen raduz angemalt täter
915  ch_sg_2300.wav	morgenthaler drang wutentbrannt in die wohnung der bührer ein und demolierte sie teilweise	dem mageteil in suchen entwicklung der bionaietrnehmen und haben sie zum teil eingemaliert
39  ch_vs_2127.wav	vielleicht sind deshalb im schrebergarten bruderholz bei basel fast mehr kantonsflaggen zu sehen als schweizerfahnen	vielen darmind schreben garten bräger hochst baslich fast mehr kantonsfragen zu sehen mit dem referenden
1117  ch_bs_1466.wav	wenn man ihr buch liest bekommt man den eindruck dass die welt eine bessere wäre würde man nur die jungen ans ruder lassen	denn man einen beruflichen könnte man den eingefluckt ertraucht eine bessere eine möglichkeit junger als friederum
91  ch_vs_0668.wav	es fällt nur wenigen menschen auf ob ein paar wölfe oder ein paar schafe mehr oder weniger durch die gegend streifen	es teilt wir weniger einzeln ich und wenn es barreifel ein paar schafft mehrer wenige in die richtige gegenstriffend
139  ch_vs_0251.wav	insgesamt zweitausenddreihundert studierende sind an der fernfachhochschule schweiz eingeschrieben	ins gesamt 21 beruht es die gehrende in diesem sinne einfach schwierig schwierig
330  ch_gr_0824.wav	diese fremdbestimmung und die damit verbundenen schwankungen zeigen wie schwierig es ist mit hochpräzisen planzahlen zu agieren	diese fremdbestimmung und damit verbundenerschwendiger zeigen wir schwierig zu ist mit hochpräziserplan zahlen zu sagieren
217  ch_be_0266.wav	der rektor der wirtschaftsschule kv baden jörg pfister gibt sich gelassen	der juko festersprecher der wirtschaftsschulk von bagen zur stelle
1267  ch_lu_0461.wav	althaus und elert fordern in ihrem gutachten nichtarische bewerber um ein kirchliches amt auszuschliessen	der autos und gehert von der regierung gutachte nicht allemann für ein kirchliches amt auszuschliessen
283  ch_be_1543.wav	es sei für sie aber eine grosse chance viele ihrer amtskollegen zu treffen wenn auch in kurzer zeit	es sind versehen aber eine grosse chance so viele von einem amtskollegen zu treffen wenn ich ihnen kurze zeit
864  ch_sg_2467.wav	als sie das letzte mal hier war und mit ihrer anmeldung am college prahlte hatte ich meine zweifel	was ist das letzte mal da gesehen mit der anlägerung qualität hat das wort
992  ch_ag_0759.wav	sie haben für ihre wagen viel mehr bezahlt als benzin und dieselfahrer und fordern für sich nach wie vor tempo einhundertdreissig ein	fanzielle wegen vielmehr zu sagen dass den sinn oder deselfahrer und frge für sich nach wie von der teil dreistimmt
68  ch_vs_2286.wav	der hagere schlanke neumaier bestach durch seine ruhe und übersicht sowie sein gutes stellungsspiel	der magesschrankhineinmauer ist sich schineell überwicht wie als im gegenstellungsbelich gefängen
740  ch_sg_0317.wav	die chemische struktur ähnelt stark derjenigen von fluoxetin	der familie struktur haben extachtenjenige einfach fruhe gesetzt
1317  ch_lu_1392.wav	unter den opfern sind zweiundachtzig iraner dreiundsechzig kanadier zehn schweden drei briten vier afghanen und elf ukrainer	und der opfer sind empfehlen wir grossrätin schwegen greiblitte finanz und övkreiner
830  ch_sg_0248.wav	keine auswirkungen hat die teilprivatisierung auf das internationale geschäft	keine auswirkungen hat diese privatesjährig auf internationalen geschäfte
533  ch_zh_1279.wav	die sternstunde kunst zeigt ein ausführliches filmporträt von freddy buache aus dem jahr zweitausendneun am samstag	das ternstünde kunstzeigt am samstag ein aushehrliches kindportreif des kredibuachens aus dem jahr 219
1230  ch_lu_1622.wav	doch das letzte heimrennen liegt schon eine ganze weile zurück eintausendneunhundertfünfundneunzig wurde in eschenbach die letzte wm auf schweizer boden ausgetragen	selbstverheimnahmen ist ein willhaben in der schweiz ausgetragen
744  ch_sg_1155.wav	in der nördlichen hälfte von europa sind regenwolken unterwegs da ist man in diesem westwindwetter drin	genau der verhält der feurortbar sind regelwohl könnten wir das meigen leskindwetter genannt
356  ch_gr_0176.wav	diese wird auch im laden verkauft jedoch mit einem entsprechenden hinweis denn rohmilch kann krankheitserregende keime enthalten	denn wir dann im jahr verkauft ihren mit einem entsprechenden hinweis mehr auch milch keinen gerandenheitsregeln enthalten
833  ch_sg_0506.wav	die firma zählte in dieser zeit zu den grossen deutschen werkstätten des spätromantischen orgelbaus	die finanzkommen sieht in dieser zeit in dieser grossen titscherwerfe städte des sparthamentschen angelben ab
1024  ch_ag_1446.wav	so sei etwa in china mit der asiatischen infrastruktur investmentbank ein gegenentwurf zum iwf entstanden	sie fehlt den kindern der notas sagen für den wassenband ergagenen prüftsregier von sandar
866  ch_sg_0502.wav	zum zeichnen als seiner leidenschaft sagte er ich bin eigentlich nicht sehr ehrgeizig	zum zeichnen als seine liegenschaft hat gesagt ich bin eigentlich mit va ergitzung
1029  ch_ag_0176.wav	diese wird auch im laden verkauft jedoch mit einem entsprechenden hinweis denn rohmilch kann krankheitserregende keime enthalten	allerdings verkaften wir doch noch genannt spafenden hinweis und deshalb verkrankhart sorgen einen taumenanpanken
188  ch_be_2259.wav	eine weitere besonderheit dieser kirche besteht in ihren wandmalereien sie wurde mehrmals ausgemalt	eine weitere gesanderheit der kirche für die wandmangereihe wurden mehrheitlich ausgemeldet
682  ch_sg_0060.wav	gegen ende des tages hatte eddie eine hellgelbe blume am wegesrand gefunden und für sie gepflückt	die ende des tages hat gegen einen heilgebionen am bekannt gefunden und fressepflickt
173  ch_vs_0870.wav	dass pfefferminz ringelblumen oder lavendel bei gewissen beschwerden helfen können ist bekannt	das präferinnen und lehnen wir einen anderen über die kisse geschwerenheit auf einen anderen bekannt
175  ch_vs_0643.wav	als rotkäppchen am haus der grossmutter angekommen war wunderte sie sich dass die haustür offen stand	wenn das rückweisungsantrag von grossrätin hat sich gundert dass dieses burgdorf gestand ist
832  ch_sg_2311.wav	dieser erschrak und überlegte sich wie er den lästigen gast rasch wieder loswerden könnte	die erste verschraucken hat sich überlegt genau der rest die das zumeiniger auswerden
899  ch_sg_2089.wav	auf dem dach der alten dorfschule gleich neben seinem hof will die swisscom eine fünf g antenne installieren	auch für die schweizerischen artikel neben zum hof nicht swsskam einen viergehenden installiären
564  ch_zh_3849.wav	als extremes beispiel sei der heuhaufen genannt dessen halme selbst schon interessante eigenschaften haben	als extrenzbespiel einer gruillaufenehmen wenn sie nicht anderen interessanten angeschaften haben
839  ch_sg_1340.wav	zweitausendvierzehn drohte kurzeitig die einnahme von bagdad durch den islamischen staat	214 hat knatz zeiter die einnahme der bak taxtadisieren stattgetragen
545  ch_zh_3485.wav	in den letzten wochen hatten die direktbetroffenen betont dass eine gemeinsame zukunft angestrebt wird	in den letzten wochen haben die direktbetroffenen betund dass eine gemeinsame zweikunft augespekt wird
1151  ch_bs_1063.wav	sie töten und fressen ihre beute indem sie entweder deren panzer aufbohren oder aufschneiden	sie geht diesen vorstoss sehr gitte indem sie anträgen ganzen aufbauen an den aufschnugen
1025  ch_ag_1452.wav	eine niederlage der akp im rennen um das bürgermeisteramt könnte die machtbasis des präsidenten schwächen	die handlung der aktuellen aus birgenmassnahmen könnte ich nach basis von präsidanz schwächen
102  ch_vs_1006.wav	eine zeit lang spielte er egitarre wandte sein interesse schliesslich jedoch der akustikgitarre zu	ein hängerzeug haben egentlich gespielt hätte es auf dem trassenleben dieser akustiktutät sehr gewande
431  ch_zh_1244.wav	es kann sein dass du ein paar hardcoremetalfans verlierst aber die meisten leute sind viel offener als man denkt	das kann sie dass die bärkeitkommagefanz verlieren aber die lastenlitzen viel offener als man dank
108  ch_vs_0522.wav	laut wirtschaftsethiker thomas beschorner werden unternehmen zunehmend zu politischen akteuren	mit dem wirtschaftseitiker thomas beschorien werden den namentiennahmen verbliegersakteren
128  ch_vs_1403.wav	präsident donald trump schwankt zwischen inniger männerfreundschaft mit kim und deftigen kriegsdrohungen	die regierungsrat chancenkt ist inniger männerfernschaftling kinder und die fdpfraktion
132  ch_vs_2136.wav	denn im moment müssen die lernenden im unterwallis an bis zu zwei tagen pro woche zur schule	wir haben im moment noch einmal am bis zu zwei tagbruch entscheid
971  ch_ag_1731.wav	herr ulrich verzeiht dass ich widerspreche aber im wirklichen leben kann ein fieser trick manchmal zwischen leben und tod entscheiden	harr mühlheim verzehn hier ein spach aber im wirklichen verlagen kommen dass die session abend bezahlen
215  ch_be_2465.wav	der erzmagier prahlte wohl damit um dem volk als unsterblich zu erscheinen	der erste magier hat wahrscheinlich damit getroffen und am volk als unstärklich zu erschulen
466  ch_zh_0204.wav	die über das ganze stadtgebiet zerstreuten fakultäten und institute wurden zu eigenständigen einrichtungen	die besganzen staktenbiefe bestreiten fakultäten instritten sind freigeständige einrichtungen
195  ch_be_0466.wav	die ursprünglichen wälder wurden hier durch farmland oder fremdländische gehölze ersetzt	diese aussprungen verhältnis sind hier den fahrwand an der fremdländerung ein geheltzusetzt wurden
598  ch_zh_3295.wav	die über sechstausend helferinnen und helfer leisteten insgesamt fünfundachtzigtausend arbeitsstunden	die betreffenden kafer am insgesamt von 68 arbeitgestünden geleistet
917  ch_sg_1147.wav	ein grosser teil darum von mittel und südeuropa sonniges und trockenes wetter	wie wissen gehen darum für mit den evp zu liegs und vöchnungswerten
711  ch_sg_0855.wav	in ihrer medienmitteilung sprechen sie auch die neubauprojekte des kantonsspitals aarau an	ich lehne diese mitteilung wegen dieses neubauprodukt des kantonsspitals an
178  ch_be_1552.wav	ein sehr grosser teil fast die hälfte der schädlichen emissionen geht auf das konto der bauern	eine fair grosse fast die hälfte der schädlichen missionen geht auf künten der bauern
724  ch_sg_1237.wav	die widersprüche die daraus resultieren führen zu einer immer schwärzer werdenden kriminalkomödie	die spjusopsafraktion sollte jährlich jährlich inauswerbend klinarken medien
688  ch_sg_1430.wav	mit ihm führten sie den kampf gegen die herrschaft der weissen minderheit im simbabwe	in diesem haben sie bekämpft die klarschaft der ersten minderheit und sind aber gefährdet
857  ch_sg_2117.wav	in den usa wird über google und facebook gut zwei drittel der werbung im internet geschaltet	in den ersat wird überargang fasbruck gemeinsam die erwerbe der unterliegen geschaltet
1044  ch_ag_0348.wav	sie wurde mit vollen militärischen ehren in einem privaten mausoleum in pittsburgh pennsylvania bestattet	suss man fall immer datelles ehrinnen und privatermassen lau in blickbark pensionen weniger stattgemühe
538  ch_zh_1245.wav	die stellen auf dem boden die bereits gereinigt und restauriert wurden kann man gut von den noch unbehandelten stellen unterscheiden	das stelle vom boden die schon gut sind wir es farriert wurden kann eine guek der nach nicht behandelten stellen unterscheiden
76  ch_vs_1566.wav	ebenso übertrieben sei die befürchtung das volk werde ohne vollständige kompensation sowieso ablehnen	ebenso übergeben sind diese bekriftung von ihnen einflusständern der kompensation sowieso ablehnen
275  ch_be_0105.wav	tatsächlich hatten lo leduc keinen grossen effort unternommen ihren song ins deutsche radio zu bringen	tatsachen verlassen und lediglich keinen grossen efferunternahmen ist diese gesagt zu bringen
681  ch_sg_0935.wav	allein am vergangenen sonntag haben mehr als eine halbe million menschen die zoomsmartphoneapp heruntergeladen	allein am vergängen sonntag kommt mehr als erhalbe mehr als eine halbe mehr im saal des rades grade
856  ch_sg_1378.wav	mehr als dreihundert menschen fliehen durch diese heimlich aus der ddr nach westberlin	wir als quer hundertmensen verpflichtet diese hänglich aus den dann nach restarien
358  ch_gr_0823.wav	als er ein jahr alt war litt er an einer infektion mit bakterien die gegen antibiotika resistent waren	wer ein jahr als gewesen ist habe daran reinfektion mit der gerade an die biotigen ressistent gewesen
789  ch_sg_0301.wav	zum reichsstatthalter wurde der bisherige chef der zivilverwaltung greiser ernannt	dem reichstatthalter ist der bisherige geschäft der ziellen verwertung keines eranntwarden
729  ch_sg_0115.wav	nach abstechern zum eda und zu amnesty international kam er zu srf	nach abstächer für die edu und verstehen müsste dem themassnahmen ist es auch die veressengefragen
193  ch_be_0314.wav	direkt gegenüber der kirche liegt ein traditionelles fachwerkhaus wie es anno dazumal üblich war	direkt gegen nicht der verfilche liegt dass die reduzion ein fachherkaus wie es anodational ist üblich gewesen ist
845  ch_sg_0710.wav	es ist der einstieg in eine ausstellung die sich vielschichtig und breit mit dem thema jagd in der kunst auseinandersetzt	es ist der erste gegen eine urstellung welche sich viel sicht gegentheit mit dem thema jage künste man sein andersetzt
170  ch_vs_0680.wav	bei den vögeln ist es oft so die hässlichen arten haben einen schöneren gesang und die schöneren arten einen hässlicheren gesang	bei den fegenischen viel so passikarten haben den schilleren gesamt und das hinterarbeit in haaslicher gesamt
743  ch_sg_1960.wav	er rekonstruiert für seine arbeiten echte diäten von stars aus kultur politik und wissenschaft	er hat kürzungsprojekt seine arbeit eine echtige ergebnis das man ein könntuapolitik und ressenschäft
551  ch_zh_2969.wav	in der küstenstadt pozzuoli zum beispiel hob sich die erde anfang der achtzigerjahre innerhalb von zwei jahren um fast zwei meter	in den gefissen stellt pationen zum beispiel vielleicht sich gebäudenanfang 2 jahre in zwei jahren umfasst die freimieterankoden
639  ch_zh_3914.wav	je nach rezept werden auch möhren chilis petersilie und gelegentlich auberginen verarbeitet	vielleicht nach einen zakt werden auch jeden zieles pitel und neben die überscheine verarbeitung verarbeitet
281  ch_be_0891.wav	blockchain ist eine wichtige technologie die es uns ermöglicht eine gross angelegte verteilte datenbank aufzubauen	die blackzeing ist eine wichtige tefnologie welche uns ermöglicht eine grosse angeleigte verteilte tatendank aufzubauen
578  ch_zh_0373.wav	weltmeister wurde brasilien im finale gegen italien wobei erstmals ein elfmeterschiessen die entscheidung brachte	gewandtmasst das sprechen sie im finanziell gegalle dabei bis erstmal ein echnitasives dann entschiedlich recht ab
946  ch_sg_1637.wav	und der schweizer branchenprimus beschrieb danach wie schwierig es war gegen nadal zu spielen	und das wird einen brancen pinungs hat nach den schieden jeweils ein gesehen es gegen danach sprechen
943  ch_sg_1192.wav	trocken bleibt auch über das wochenende mit höchsttemperaturen von bis zu achtundzanzig grad	die kochen bleibt sie das worf nimmt mit text dem parateuren von bis zu echten 2 trägen
202  ch_be_0845.wav	als nach einigen tagen eine verschlechterung seines zustandes eintrat habe der arzt ihn in die praxis bestellt	denn nach ein paar tag eine verschlechtung von zustandens eintreten haben den dock präcklich gestellt haben
65  ch_vs_1016.wav	nach zwei olympischen medaillen und zwei weltmeistertiteln beendete güldenpfennig dann seine laufbahn	natürlich im bissen medaien und fehlen artikel hat der gelden gekängelt deshalb behandelt
691  ch_sg_0289.wav	die schnittflächen derartiger brötchen werden vor dem belegen in der regel geröstet	das mitfläche von solchen projekten wegen vor dem belegten in den rigen gekursten
49  ch_vs_2457.wav	an der engsten stelle des meeresarms fand sie den pfosten der die lücke in den mangroven markierte	einer anderen steinfamilieram hat gesagt pfustengefünden wertlicken innerhalb gross vielen kier gehanden
459  ch_zh_2349.wav	die betreibergesellschaft der hamburgbergedorfer eisenbahn ging in derberlinhamburger eisenbahnaktiengesellschaftauf	die betriebsgesehenschaft der handburgerfe durchfrisenbahn ist eine gerinhamburg der iselschaft aufgegangen
44  ch_vs_1360.wav	donald trump stoppte in einem dritten fall vor dem supreme court der usa die herausgabe von finanzunterlagen	damit schampen immer gitte frei von grossrat kinderweise trisskapf einer finanziellen jahre gestoppt
1036  ch_ag_0189.wav	heute setzt der kanton freiburg verschiedene präventions und betreuungsmassnahmen im bereich der spielsucht und der verschuldung um	hutzatt der kanton fibürger von siedene penution und betreibsmassnahmen im berecht der spielracht an der verschuldigung
219  ch_be_1636.wav	die siegprämie von vierhundertsiebzehn null euro gewann irland mit total nur einem strafpunkt	die sik drengen von 471 hat mit total nur einen strafpunkt gewollen
224  ch_be_0716.wav	wasserinsekten wie rückenschwimmer teichläufer und kleine libellenlarven siedeln sich von selbst an	was der infekte wie etwas schwierig teilkläufer oder kleine bellen nachfen siegen sich von fällen gran
872  ch_sg_1998.wav	der belgische schäferhund trägt eine vernetzte brille durch die der hundeführer sieht was fusil sieht	der beide sehen von hundetagen vernetzten wäre den hundefairen sieht was der fussion sieht
620  ch_zh_3531.wav	jeden tag setzte sie sich an einen brunnen an einer grossen strasse und musste so viel spinnen bis ihr die finger bluteten	die edank ist es einen brumier und einen grossen strassen gesassen und ich habe es auch finde ich ihre kinderprojekte
133  ch_vs_0912.wav	das fraunhoferinstitut für experimentelles software engineering in kaiserslautern erforscht dies derzeit	das franhoffing sind gut flex bei den entteils auf feinanierend kaises lauten nächstes der zeit
922  ch_sg_0067.wav	aber hosmer war in geldsachen unabhängig und hat nie auch nur auf einen schilling von mir geschielt	aber der kommissionssprecher und abhängig sehen sie haben mich auch auf einzielle von mir gesagt
1087  ch_bs_0803.wav	diese häufung in der schule dürfte kein zufall sein sagte daniel koch vom bundesamt für gesundheit gegenüber srf	die hichtigen der schweiz därfte teilt sehr fall gegangenheit koffen bundesamt für gesundhalt gegenüber selbst
843  ch_sg_1368.wav	er fürchtet eine halbdiktatur wie russland wenn sich das land nicht für europa und dessen werte entscheide	die arbeit der gehältigten tour mehr ausland wenn im saal nicht viele grossrat mit vielen grossrätin bezeigen wird
923  ch_sg_2116.wav	asiaten hätten einen anderen umgang mit digitalen daten als wir in europa erklärt remo burkhardt	wir haben einen anderen umgängig digitalen gätter als mir einen klärter emobok hat
606  ch_zh_1327.wav	inzwischen hat das deutsche auswärtige amt beim türkischen botschafter sowie beim aussenminister in der sache protestiert	mit verlinen hat das digelswertigant die interkischen burgeschäften und in ausserminissen wegen dieser sachprotestliert
184  ch_be_2073.wav	ein weiteres beispiel für einen wissenschaftler der sehr schnell reagierte ist neil ferguson vom imperial college london	ein weiteres beispiel für eine wissenschaftlich das sehr schnau tragiert hat ist der mille fagen sunde im pingen kollegschramben
543  ch_zh_1286.wav	el salvador hat ein grosses bevölkerungswachstum was unter anderem an der erzkonservativen familienpolitik liegt	denn es habe ich ein grösseres bevölkerungswachstum was unter anderem ag erz konselative für millienpolitik schliesst
596  ch_zh_1496.wav	das gespräch hat in einer sehr guten offenen atmosphäre stattgefunden sagte bundespräsidentin simonetta sommaruga nach dem treffen	das gesprach in einer sehr guten öffentlich ein paar bundespräsidentin sind wir schauen nach dem grossen rat gesagt
100  ch_vs_1984.wav	er glaubt dass bei hulks verwandlungen jeweils alle roten blutkörperchen zerdrückt würden	ich glaube dass bei der verwandlung von heiken jeweils andere heute blieb keinen pringungserdrick gewähren
929  ch_sg_1386.wav	beim unglück ist auch ein doktorand der eth zürich und seine partnerin beide aus dem iran ums leben gekommen	im umgekehrsantrag der evp und seine partnerin beide von mir umsetzen kann
305  ch_gr_2160.wav	bisher war brugg im gegensatz zu den grösseren aargauer städten aarau und baden nicht gerade als festmetropole bekannt	bisher war im gegensatz zu den gressen rargauern städten aar und barbara liegt gerade als festmittel ein boller bekannt gewesen
123  ch_vs_1402.wav	saudiarabien etwa hat sogar schon entschädigungen verlangt falls es wegen des klimaschutzes künftig weniger öleinnahmen haben würde	zehn jahre agin hat es wahrscheinlich verlangt die finanzschutz künftig genehmiger einnahmen verlangt
336  ch_gr_0603.wav	die klimaschutzwoche die earth strike demonstrationen bilden das finale der internationalen klimaschutzwoche week for future	die zweite demonstrationen irgendein finanzielle der interkantonalen klimaschutzwochen und weig der filge
334  ch_gr_1535.wav	nebst der politik sorgten aber auch brustwarzen auf facebook und notfallknöpfe im spital die nicht funktionieren für aufsehen	nächster politik haben wir aber auch stwerz auf feisbar und notfälle im spital die nicht funktionäre veraufserksarkt
756  ch_sg_0049.wav	kreon beharrt auf dem verbot und verdächtigt teiresias bestochen worden zu sein	der kommission beharrte von vorbot und verdächtigt dass teilwesen bestrocken angewiesen ist
449  ch_zh_4116.wav	die gesetze der physik sind weitgehend aber nicht vollständig symmetrisch was links und rechts angeht	die gesetze von regierung sind nicht gang einen wertvollstandungsmehrtes einen interen rechtsangalt
853  ch_sg_1422.wav	unterstützt wird das projekt unter anderem vom flüchtlingshilfswerk der vereinten nationen	und das stetzt jetzt das projekt den anderen von pflichten sefa der vereiden nationen
913  ch_sg_2466.wav	xavier prahlte gern und schien überzeugt davon zu sein dass die welt ihm ergebenheit und respekt schuldete	der gesamtlöften war dass die zweite ergebenheiten respektionen
181  ch_be_0116.wav	sie ist nicht das vorbild der regierungen ihrer einhundertdreiundneunzig mitglieder sondern deren spiegel	sie ist nicht das vorteil der regierungen ihrer hundertrieninstelieger sondern ihr spiegeln
733  ch_sg_0868.wav	bereits während der ebolakrise hatte das bag zugang zum euwarnsystem ewrs erhalten	bereits eben keine sehr hat das tag zu legen des euvansystems der sp gekommen
1273  ch_lu_1964.wav	es ist jedoch kaum zu erwarten dass die nasa die rund fünfundzwanzig milliarden usdollar zusätzlich erhält die sie für dieses projekt kalkuliert hat	es ist eigentlich umzuwerten dass man an die rund 22 mrd franken und staulen zweisätzlich erhält wo sie wir ein projektkolliert hat
762  ch_sg_0934.wav	das content delivery network will das herunterladen von videospielen während der spitzenzeiten verlangsamen	das kanton lehrpunkt wird das ablagen von wieder eher während ein spitze zeit von langsamen
1116  ch_bs_1472.wav	der chef von läderach wurde aufgrund seiner christlichen überzeugung als frauenfeindlich und homophob bezeichnet	der safv von lagerauch ist aufgrund seiner kistlichen überziegungen als frauenfällich und welchen voll bezeichnet worden
940  ch_sg_1409.wav	später arbeitete er für den tagesanzeiger als korrespondent in moskau und berlin	später hat er von den tagen sagen als kompetente moss und belingt gearbeitet
228  ch_be_0702.wav	hans bieri holte eintausendneunhundertsechsundneunzig als einer der ersten schweizer wasserbüffel auf seinen hof	der hans bierer hat 196 als eigentlich an der ersten schweizer wasser biffe auf sie hofgeholte
233  ch_be_1391.wav	wir haben in brasilien ein fragmentiertes parlament die grösste fraktion hat zehn prozent der sitze	wir haben im prafinien ein fragmentiertes parlament der grösstfraktion hat das taber der sitze
1012  ch_ag_1644.wav	sionpräsident christian constantin kam trotz verhältnismässig diplomatischer worte nicht um den begriff sportliches versagen herum	denn sie persidentlich sagen es geht zwar handelt sich nicht um einen begriff spätliches versagen kaum
